person_id,zone_id,nearest_station_id,walking_distance_m,walking_time_min,price_eur,availability,purpose,choice
2535,64,28,342.7,4.28,1.5,0.8,study,1
2536,64,28,265.1,3.31,1.25,0.637,commute,0
2537,40,3,1310.5,16.38,1.5,0.232,shopping,0
2538,8,8,369.7,4.62,1.5,0.455,leisure,1
2539,68,11,165.2,2.07,1.25,0.656,study,1
2540,10,11,1073.3,13.42,1.5,0.886,commute,0
2541,2,8,302.2,3.78,1.5,0.585,commute,1
2542,67,25,1369,17.11,1.5,0.535,commute,1
2543,76,2,555.6,6.94,0.75,0.397,leisure,1
2544,17,3,1711.3,21.39,1,0.432,commute,0
2545,17,3,1404.6,17.56,1,0.466,commute,1
2546,24,21,1653.9,20.67,1.25,0.853,commute,1
2547,26,14,363.7,4.55,1,0.5,commute,0
2548,58,26,1294.5,16.18,1.75,0.552,study,0
2549,14,25,1456.6,18.21,2,0.742,commute,0
2550,5,28,1421,17.76,1.75,0.783,leisure,0
2551,56,14,1048.8,13.11,1.5,0.517,commute,0
2552,2,8,496.4,6.21,1.25,0.554,leisure,0
2553,76,2,470.1,5.88,0.5,0.354,commute,1
2554,64,28,271,3.39,1.5,0.728,leisure,1
2555,50,25,1134.6,14.18,1,0.76,commute,0
2556,62,28,686.3,8.58,0.75,0.723,study,1
2557,63,11,403.8,5.05,1.25,0.727,commute,0
2558,62,28,775.5,9.69,0.5,0.681,study,1
2559,58,26,1390.9,17.39,1.25,0.757,study,0
2560,3,12,803.3,10.04,2,0.33,study,0
2561,64,28,291.9,3.65,0.5,0.823,study,1
2562,80,26,616.5,7.71,1,0.562,commute,1
2563,46,21,1192.4,14.9,1.75,0.98,study,1
2564,29,24,361.2,4.52,0.75,0.656,study,0
2565,56,14,1356.5,16.96,1.5,0.393,commute,0
2566,63,11,509.7,6.37,1.5,0.777,commute,1
2567,16,25,1122.3,14.03,1,0.98,commute,1
2568,76,2,526.9,6.59,1,0.559,study,0
2569,67,25,1161.9,14.52,1.25,0.73,commute,1
2570,24,21,2077.5,25.97,0.5,0.762,study,0
2571,62,28,922.3,11.53,2,0.642,leisure,0
2572,18,21,548,6.85,1.5,0.845,leisure,1
2573,14,25,1300.6,16.26,1.25,0.866,study,0
2574,41,26,1834.8,22.93,1.25,0.899,commute,0
2575,24,21,1925.4,24.07,1.25,0.869,commute,1
2576,64,28,383.3,4.79,0.5,0.783,commute,1
2577,8,8,376.9,4.71,0.75,0.585,commute,0
2578,28,30,253.9,3.17,1,0.394,commute,0
2579,29,24,476.7,5.96,1.25,0.676,commute,1
2580,19,17,383.8,4.8,1.5,0.651,study,1
2581,75,10,1729.9,21.62,0.75,0.687,commute,1
2582,79,28,785.9,9.82,1.25,0.722,leisure,0
2583,18,21,599.9,7.5,0.75,0.796,commute,1
2584,18,21,457.5,5.72,1.25,0.76,study,0
2585,36,13,1757.9,21.97,1.25,0.773,leisure,0
2586,36,13,1831.9,22.9,1.25,0.774,shopping,0
2587,74,11,512.7,6.41,0.5,0.766,commute,1
2588,66,17,2487.4,31.09,0.75,0.362,commute,0
2589,12,8,1556.4,19.46,1.75,0.683,leisure,0
2590,72,28,1240,15.5,0.75,0.716,shopping,1
2591,8,8,291.6,3.65,1,0.789,leisure,0
2592,58,26,1246.7,15.58,2,0.411,commute,0
2593,57,25,652.7,8.16,0.5,0.776,leisure,1
2594,16,25,1553,19.41,1.5,0.654,commute,0
2595,17,3,1774.4,22.18,1,0.353,shopping,0
2596,21,5,1499.1,18.74,1.75,0.812,leisure,1
2597,54,14,1315.1,16.44,0.5,0.407,commute,0
2598,79,28,762.5,9.53,1,0.939,commute,0
2599,43,28,2264.2,28.3,0.75,0.894,study,0
2600,27,21,1345.1,16.81,1.5,0.543,commute,0
2601,67,25,1504.9,18.81,1,0.88,study,1
2602,22,20,1174.3,14.68,1,0.29,leisure,0
2603,16,25,1330.3,16.63,1.25,0.929,shopping,0
2604,43,28,2820,35.25,1.5,0.687,shopping,1
2605,72,28,1308.9,16.36,1.25,0.65,commute,0
2606,63,11,396.4,4.95,0.75,0.653,study,1
2607,30,4,2203,27.54,0.5,0.445,study,0
2608,69,4,1409.1,17.61,1.75,0.455,study,0
2609,9,19,1027.2,12.84,1.25,0.781,study,0
2610,77,27,405.7,5.07,1.25,0.449,study,1
2611,4,5,1455.3,18.19,1,0.678,study,0
2612,46,21,1265.5,15.82,1,0.98,commute,0
2613,13,1,1340.2,16.75,0.5,0.833,leisure,1
2614,77,27,538.5,6.73,1.5,0.863,leisure,0
2615,58,26,1140.7,14.26,1.25,0.546,leisure,0
2616,76,2,521.6,6.52,1.25,0.472,commute,1
2617,67,25,1502.4,18.78,2,0.709,commute,0
2618,27,21,1524.9,19.06,0.5,0.718,shopping,0
2619,43,28,3140.7,39.26,1,0.653,commute,0
2620,35,8,523.1,6.54,1.75,0.651,leisure,0
2621,16,25,1569.1,19.61,1.25,0.78,study,1
2622,38,23,1659.5,20.74,0.5,0.606,study,0
2623,54,14,1294.4,16.18,1,0.376,shopping,0
2624,13,1,952.6,11.91,1.5,0.578,commute,0
2625,15,26,1538.7,19.23,1.25,0.695,commute,0
2626,71,19,1814,22.68,0.75,0.712,leisure,1
2627,67,25,1699.8,21.25,1,0.678,leisure,0
2628,24,21,1985.6,24.82,1,0.741,leisure,0
2629,8,8,594.4,7.43,1.5,0.569,commute,1
2630,22,20,1331.6,16.65,1.5,0.492,commute,0
2631,18,21,582.7,7.28,0.75,0.832,commute,1
2632,45,28,1079.7,13.5,0.5,0.741,leisure,0
2633,32,23,1191.1,14.89,1,0.834,study,0
2634,3,12,870.6,10.88,1.75,0.393,study,0
2635,47,19,2005.6,25.07,1,0.785,study,0
2636,31,12,749.1,9.36,1.25,0.701,shopping,0
2637,14,25,1406.1,17.58,2,0.743,commute,0
2638,36,13,1501.6,18.77,0.75,0.65,commute,0
2639,8,8,346.2,4.33,1.5,0.65,leisure,1
2640,17,3,1959,24.49,1,0.43,commute,0
2641,59,28,3113.6,38.92,0.75,0.691,leisure,0
2642,15,26,1794.9,22.44,1.5,0.496,commute,0
2643,68,11,191.7,2.4,0.5,0.914,shopping,1
2644,13,1,875.8,10.95,1.5,0.932,commute,1
2645,33,18,630.3,7.88,0.5,0.336,leisure,1
2646,77,27,573.6,7.17,0.5,0.685,commute,1
2647,12,8,1004.3,12.55,0.75,0.801,leisure,1
2648,77,27,539.2,6.74,1,0.741,study,0
2649,48,19,519.7,6.5,1.25,0.865,commute,1
2650,39,19,1172.3,14.65,0.5,0.98,commute,0
2651,10,11,1161.5,14.52,1.25,0.794,leisure,0
2652,63,11,369.7,4.62,0.75,0.927,leisure,0
2653,77,27,349.1,4.36,1,0.718,study,1
2654,46,21,1487.1,18.59,1,0.8,leisure,1
2655,48,19,538.7,6.73,0.5,0.781,leisure,1
2656,1,19,1849.7,23.12,1.25,0.546,commute,1
2657,58,26,1560,19.5,1.75,0.25,study,0
2658,51,15,684.6,8.56,1.5,0.695,study,0
2659,61,10,987.2,12.34,2,0.556,commute,1
2660,46,21,2194.6,27.43,1.5,0.859,shopping,0
2661,55,10,860.8,10.76,0.5,0.801,shopping,0
2662,46,21,2262.9,28.29,0.75,0.893,leisure,0
2663,32,23,656.3,8.2,0.75,0.831,leisure,1
2664,23,28,590.7,7.38,0.75,0.62,commute,0
2665,8,8,307.3,3.84,1.5,0.562,leisure,0
2666,42,19,1157,14.46,0.75,0.915,commute,0
2667,59,28,2969.8,37.12,0.75,0.783,leisure,0
2668,80,26,602.4,7.53,1.5,0.757,commute,1
2669,10,11,1221.5,15.27,1.5,0.646,study,0
2670,14,25,1808.1,22.6,1.25,0.614,commute,0
2671,27,21,1781.5,22.27,1.25,0.766,shopping,0
2672,52,2,623.6,7.79,1.25,0.515,commute,0
2673,50,25,2016.8,25.21,1.25,0.472,study,0
2674,6,28,2292.2,28.65,1.75,0.591,leisure,0
2675,52,2,424.9,5.31,1,0.532,study,0
2676,18,21,641.7,8.02,1,0.638,leisure,0
2677,67,25,1008.4,12.6,0.5,0.849,leisure,1
2678,67,25,1535.8,19.2,0.5,0.709,commute,0
2679,61,10,916.8,11.46,1.5,0.682,study,1
2680,9,19,874.5,10.93,1,0.726,study,1
2681,35,8,390.7,4.88,1,0.736,commute,1
2682,19,17,449,5.61,1.25,0.543,leisure,1
2683,63,11,274.8,3.43,1,0.84,commute,1
2684,21,5,1736,21.7,1.25,0.745,commute,0
2685,42,19,855.8,10.7,1,0.794,study,1
2686,14,25,1608.5,20.11,1.5,0.678,study,1
2687,50,25,1610.8,20.13,1.75,0.618,shopping,0
2688,74,11,468.3,5.85,1,0.66,commute,0
2689,77,27,555.5,6.94,0.75,0.85,shopping,0
2690,47,19,1812.3,22.65,1.25,0.795,commute,1
2691,8,8,317.5,3.97,1,0.743,study,1
2692,62,28,857.6,10.72,1.25,0.717,commute,0
2693,15,26,1210.2,15.13,1,0.536,study,0
2694,18,21,560.2,7,1.75,0.843,commute,0
2695,27,21,2351.5,29.39,0.75,0.613,leisure,0
2696,55,10,1202.9,15.04,1.25,0.451,shopping,1
2697,38,23,1639.8,20.5,1,0.745,study,1
2698,55,10,854.8,10.69,1.25,0.623,commute,1
2699,40,3,1406.5,17.58,1,0.422,commute,0
2700,51,15,537.9,6.72,0.75,0.692,study,1
2701,6,28,1432.9,17.91,1.75,0.71,commute,0
2702,6,28,1053.7,13.17,1.25,0.761,study,0
2703,72,28,1060.1,13.25,1.5,0.535,leisure,0
2704,40,3,2045.1,25.56,1.75,0.311,study,1
2705,45,28,924.4,11.55,1.75,0.767,leisure,0
2706,45,28,1482.6,18.53,1.75,0.826,study,0
2707,48,19,745.2,9.32,1.25,0.801,commute,0
2708,35,8,386.2,4.83,1,0.516,leisure,1
2709,51,15,845.1,10.56,1,0.774,commute,1
2710,28,30,295.8,3.7,1.25,0.345,commute,1
2711,38,23,1701.9,21.27,1.5,0.657,commute,0
2712,78,26,704.8,8.81,1,0.631,commute,1
2713,63,11,395.3,4.94,0.5,0.896,commute,0
2714,18,21,696.2,8.7,1.5,0.615,study,0
2715,7,26,358.2,4.48,0.5,0.658,commute,1
2716,67,25,1590.8,19.88,1.5,0.769,commute,1
2717,43,28,3320.9,41.51,0.5,0.877,leisure,0
2718,54,14,1991.6,24.9,1,0.485,study,1
2719,24,21,1676.6,20.96,1.75,0.558,leisure,0
2720,45,28,1194.1,14.93,1,0.714,leisure,0
2721,80,26,618.1,7.73,1.25,0.516,leisure,1
2722,18,21,726.2,9.08,1.75,0.74,study,1
2723,34,13,1575.9,19.7,1.25,0.594,leisure,0
2724,67,25,1011.4,12.64,1.25,0.919,commute,1
2725,46,21,1430.6,17.88,1.25,0.736,study,1
2726,22,20,1342.3,16.78,0.75,0.755,shopping,1
2727,79,28,727.2,9.09,1.25,0.809,leisure,0
2728,75,10,1161.1,14.51,1.25,0.632,commute,0
2729,36,13,1302.9,16.29,1.25,0.699,leisure,1
2730,64,28,316.5,3.96,1,0.728,commute,1
2731,3,12,437,5.46,1.25,0.493,leisure,1
2732,65,28,782.4,9.78,1,0.753,leisure,1
2733,16,25,1366.8,17.08,1.25,0.83,leisure,0
2734,1,19,1521.7,19.02,1.25,0.98,commute,0
2735,17,3,2026.3,25.33,0.75,0.498,commute,0
2736,54,14,1104.6,13.81,1.75,0.42,leisure,0
2737,24,21,2687,33.59,1,0.712,shopping,1
2738,17,3,2237.7,27.97,1.25,0.43,leisure,0
2739,47,19,2063.1,25.79,1.25,0.861,study,0
2740,27,21,1898.3,23.73,1,0.716,commute,0
2741,8,8,410.1,5.13,2,0.461,study,1
2742,28,30,249.7,3.12,0.5,0.38,commute,0
2743,29,24,303.1,3.79,0.75,0.768,commute,1
2744,14,25,1219.2,15.24,1.25,0.425,shopping,0
2745,23,28,948.5,11.86,1,0.725,commute,1
2746,31,12,487.5,6.09,1.25,0.525,commute,1
2747,62,28,964.5,12.06,1.75,0.597,study,0
2748,23,28,791.8,9.9,0.5,0.808,commute,1
2749,58,26,1652.9,20.66,1,0.738,commute,1
2750,48,19,701.5,8.77,2,0.892,study,1
2751,45,28,1751.2,21.89,0.5,0.815,commute,1
2752,67,25,1063.6,13.29,0.75,0.733,commute,1
2753,50,25,1218,15.23,1,0.764,commute,1
2754,15,26,1740,21.75,1,0.389,commute,0
2755,80,26,491.4,6.14,1.5,0.799,study,1
2756,38,23,1306.8,16.33,1.5,0.615,leisure,0
2757,40,3,1397.6,17.47,1,0.411,study,0
2758,46,21,1143.2,14.29,0.75,0.908,commute,1
2759,18,21,640.7,8.01,1.25,0.932,leisure,1
2760,78,26,740.7,9.26,1.75,0.608,commute,1
2761,31,12,572.3,7.15,1,0.437,commute,1
2762,50,25,1364.2,17.05,1.25,0.599,commute,1
2763,41,26,1252,15.65,1.5,0.726,commute,0
2764,8,8,463.3,5.79,1,0.658,shopping,1
2765,48,19,620.2,7.75,0.75,0.878,commute,0
2766,72,28,1576.2,19.7,1,0.804,shopping,0
2767,51,15,613.9,7.67,1.25,0.792,leisure,1
2768,40,3,1588.5,19.86,0.75,0.363,leisure,0
2769,13,1,671.3,8.39,0.5,0.696,shopping,1
2770,59,28,3691.2,46.14,0.5,0.667,leisure,0
2771,62,28,896.6,11.21,1,0.644,study,1
2772,35,8,195.6,2.45,1.75,0.622,commute,1
2773,4,5,1892.2,23.65,1.5,0.847,leisure,0
2774,10,11,1174.7,14.68,1.25,0.741,commute,1
2775,46,21,1753.9,21.92,1.25,0.787,study,0
2776,79,28,837.3,10.47,0.5,0.803,commute,0
2777,46,21,1243.2,15.54,1.25,0.944,commute,1
2778,24,21,1969.3,24.62,0.5,0.824,leisure,0
2779,50,25,1144.8,14.31,1,0.656,leisure,0
2780,38,23,1640.7,20.51,1.25,0.664,leisure,1
2781,48,19,456.6,5.71,0.5,0.704,commute,1
2782,42,19,1376.6,17.21,1,0.773,commute,0
2783,58,26,1487.4,18.59,1.5,0.469,study,0
2784,79,28,909,11.36,0.75,0.685,study,0
2785,28,30,319.1,3.99,1.5,0.44,leisure,1
2786,10,11,1082.7,13.53,1,0.787,study,0
2787,57,25,657.7,8.22,0.75,0.78,commute,0
2788,29,24,353.8,4.42,0.5,0.536,study,1
2789,40,3,1611.1,20.14,1.25,0.401,commute,0
2790,77,27,438.4,5.48,0.75,0.615,leisure,0
2791,67,25,1219.5,15.24,1.25,0.508,shopping,0
2792,32,23,874.8,10.94,1.75,0.728,commute,0
2793,19,17,421.2,5.27,1.75,0.138,commute,1
2794,21,5,2017.5,25.22,0.5,0.9,study,1
2795,57,25,721.6,9.02,1.25,0.866,commute,1
2796,77,27,417.6,5.22,1.25,0.748,commute,0
2797,14,25,1566.6,19.58,0.75,0.795,shopping,0
2798,18,21,530,6.62,1.25,0.673,shopping,1
2799,16,25,1662.4,20.78,1,0.674,commute,0
2800,35,8,387.8,4.85,1.25,0.34,commute,0
2801,65,28,760.2,9.5,1.5,0.648,commute,1
2802,77,27,352.7,4.41,1.5,0.755,commute,1
2803,63,11,473.7,5.92,0.5,0.673,shopping,1
2804,24,21,1519.1,18.99,1.75,0.822,study,0
2805,31,12,620.5,7.76,1,0.49,study,1
2806,44,5,1144.2,14.3,1,0.967,commute,1
2807,62,28,771.2,9.64,1.5,0.674,leisure,1
2808,59,28,3181.2,39.76,1,0.793,commute,0
2809,7,26,304.9,3.81,1.5,0.454,study,0
2810,68,11,213.1,2.66,1,0.948,leisure,1
2811,32,23,1073.1,13.41,0.75,0.826,leisure,0
2812,7,26,258.1,3.23,0.5,0.725,commute,1
2813,22,20,1123,14.04,1,0.573,commute,0
2814,72,28,1279.5,15.99,0.5,0.553,commute,1
2815,78,26,972,12.15,1.5,0.582,commute,1
2816,61,10,1106.3,13.83,1.5,0.727,commute,1
2817,74,11,519.4,6.49,1,0.443,commute,1
2818,31,12,514,6.43,0.5,0.565,leisure,1
2819,45,28,1100.3,13.75,1.75,0.519,commute,0
2820,15,26,1955.8,24.45,0.5,0.638,study,0
2821,54,14,1550.9,19.39,1.25,0.213,study,0
2822,27,21,2205.7,27.57,0.75,0.688,shopping,0
2823,58,26,1028.4,12.86,1,0.572,leisure,0
2824,56,14,1348.9,16.86,1.5,0.354,study,0
2825,65,28,539.5,6.74,1.25,0.838,commute,0
2826,20,4,450.1,5.63,0.75,0.51,study,1
2827,26,14,401,5.01,1.5,0.326,commute,0
2828,17,3,1951.7,24.4,1.5,0.238,commute,0
2829,58,26,957.7,11.97,1.5,0.731,leisure,1
2830,7,26,367.3,4.59,2,0.659,shopping,1
2831,13,1,1262.7,15.78,1.25,0.595,commute,0
2832,17,3,1233.5,15.42,2,0.293,leisure,0
2833,46,21,1231,15.39,1,0.603,study,0
2834,52,2,560.5,7.01,1.25,0.336,commute,1
2835,43,28,2420.6,30.26,1.25,0.75,study,0
2836,40,3,1305.3,16.32,2,0.584,commute,0
2837,35,8,314.8,3.94,1,0.607,leisure,1
2838,23,28,1149.2,14.36,1.25,0.826,commute,0
2839,43,28,3741.1,46.76,0.5,0.891,commute,0
2840,45,28,1594.9,19.94,1.5,0.809,study,0
2841,18,21,507.3,6.34,1,0.693,commute,0
2842,57,25,865.4,10.82,1.25,0.762,leisure,1
2843,25,10,1213.3,15.17,1.25,0.541,study,0
2844,3,12,757.7,9.47,0.75,0.549,study,0
2845,7,26,280.3,3.5,0.75,0.664,leisure,1
2846,14,25,1507.6,18.84,0.75,0.648,leisure,0
2847,23,28,1041.1,13.01,2,0.797,study,1
2848,58,26,1314,16.42,1.75,0.57,commute,0
2849,18,21,463.3,5.79,0.5,0.785,study,1
2850,40,3,1793.6,22.42,1,0.237,study,0
2851,2,8,315.8,3.95,2,0.66,study,0
2852,27,21,2104.1,26.3,1,0.666,shopping,0
2853,42,19,980.3,12.25,0.75,0.902,commute,1
2854,32,23,733.6,9.17,1.5,0.924,commute,1
2855,41,26,2642.7,33.03,1.75,0.406,commute,0
2856,36,13,1792.5,22.41,1,0.671,leisure,1
2857,29,24,345.5,4.32,1,0.633,commute,1
2858,63,11,302.7,3.78,1.25,0.91,study,0
2859,14,25,1711.8,21.4,1.75,0.356,leisure,0
2860,50,25,1581.5,19.77,0.5,0.678,leisure,0
2861,76,2,479.8,6,1.25,0.288,commute,1
2862,24,21,2284.2,28.55,1.25,0.744,leisure,1
2863,69,4,2046.7,25.58,1.25,0.514,shopping,0
2864,50,25,1179.1,14.74,0.5,0.644,commute,0
2865,55,10,916.7,11.46,0.75,0.657,commute,0
2866,43,28,2851.9,35.65,1,0.611,commute,0
2867,58,26,1485.5,18.57,1,0.426,commute,1
2868,52,2,584,7.3,1.5,0.303,study,0
2869,17,3,1786,22.32,0.5,0.272,leisure,0
2870,21,5,2034.1,25.43,1,0.861,commute,0
2871,27,21,1706.1,21.33,0.75,0.782,study,0
2872,78,26,778.4,9.73,1.25,0.481,commute,0
2873,67,25,1012.5,12.66,1.25,0.779,commute,1
2874,27,21,1940,24.25,1.5,0.68,commute,0
2875,13,1,1113.5,13.92,1.25,0.583,shopping,0
2876,20,4,348.7,4.36,0.75,0.756,leisure,0
2877,74,11,450.2,5.63,0.5,0.701,leisure,0
2878,77,27,471.5,5.89,0.5,0.653,study,1
2879,50,25,1690,21.12,1.5,0.721,shopping,0
2880,24,21,1629.6,20.37,0.75,0.439,study,0
2881,13,1,1186.2,14.83,1,0.723,commute,0
2882,23,28,906.4,11.33,1.75,0.876,leisure,0
2883,16,25,1019.6,12.75,2,0.554,commute,1
2884,67,25,1189.2,14.86,1.25,0.654,shopping,1
2885,80,26,811.8,10.15,1.75,0.736,study,1
2886,24,21,1660.5,20.76,1.5,0.766,commute,0
2887,54,14,1068.9,13.36,1,0.394,leisure,0
2888,66,17,1041.8,13.02,1.25,0.519,shopping,0
2889,2,8,375.4,4.69,1,0.97,commute,1
2890,31,12,685.8,8.57,2,0.384,commute,0
2891,67,25,1896.4,23.7,1.5,0.845,commute,0
2892,40,3,1712.5,21.41,1.25,0.501,study,1
2893,1,19,1813.1,22.66,1.25,0.98,study,1
2894,79,28,792.2,9.9,2,0.98,shopping,1
2895,68,11,221.9,2.77,0.5,0.753,study,1
2896,47,19,1682.7,21.03,0.75,0.663,commute,0
2897,27,21,2173.4,27.17,1,0.632,commute,0
2898,57,25,754.7,9.43,1.75,0.54,commute,0
2899,20,4,471.3,5.89,1.25,0.366,study,1
2900,46,21,1444.8,18.06,1,0.72,leisure,1
2901,58,26,954.8,11.93,1.75,0.606,leisure,1
2902,46,21,1697.7,21.22,2,0.885,commute,0
2903,1,19,1553.6,19.42,1.25,0.788,commute,0
2904,1,19,1841.1,23.01,1.5,0.902,study,0
2905,22,20,1147.3,14.34,1.25,0.44,study,0
2906,58,26,1244.2,15.55,1,0.666,commute,1
2907,52,2,406.3,5.08,2,0.443,study,1
2908,76,2,450.8,5.63,1,0.433,commute,0
2909,57,25,565,7.06,1.25,0.671,leisure,1
2910,65,28,535.5,6.69,0.75,0.508,leisure,1
2911,79,28,777,9.71,0.5,0.779,leisure,0
2912,27,21,2010.2,25.13,1.25,0.808,commute,0
2913,54,14,1560.3,19.5,0.75,0.273,leisure,0
2914,47,19,1916.9,23.96,1.5,0.714,leisure,0
2915,3,12,575.6,7.19,0.5,0.52,commute,0
2916,31,12,598.1,7.48,1.25,0.592,leisure,1
2917,45,28,1521.1,19.01,1.5,0.802,commute,0
2918,5,28,1643.8,20.55,0.75,0.828,shopping,0
2919,26,14,339.9,4.25,1.75,0.169,study,1
2920,77,27,585.3,7.32,0.5,0.564,commute,1
2921,56,14,1305.9,16.32,1.25,0.31,study,1
2922,41,26,2154.1,26.93,2,0.444,shopping,0
2923,63,11,416.2,5.2,1,0.582,study,1
2924,68,11,258.3,3.23,1,0.837,leisure,1
2925,38,23,1784.7,22.31,0.75,0.98,study,1
2926,59,28,2764.8,34.56,1,0.616,shopping,0
2927,10,11,827.5,10.34,0.5,0.762,leisure,1
2928,67,25,1399.8,17.5,2,0.519,leisure,0
2929,34,13,2073.4,25.92,0.75,0.704,study,0
2930,80,26,581.7,7.27,1.25,0.71,leisure,1
2931,14,25,1394.1,17.43,0.75,0.814,commute,0
2932,63,11,230.2,2.88,1.5,0.722,study,1
2933,22,20,1088.2,13.6,1.5,0.455,shopping,0
2934,50,25,1125.6,14.07,0.75,0.797,shopping,1
2935,34,13,1962.6,24.53,1.5,0.7,study,1
2936,8,8,413.6,5.17,1,0.693,commute,0
2937,38,23,1369.8,17.12,1,0.646,leisure,0
2938,52,2,561.6,7.02,1.25,0.638,shopping,0
2939,25,10,1233.1,15.41,1.25,0.476,leisure,1
2940,42,19,1407.3,17.59,0.5,0.77,commute,0
2941,50,25,1246.2,15.58,1,0.799,leisure,0
2942,77,27,366.9,4.59,1,0.847,commute,1
2943,3,12,482.5,6.03,1.25,0.345,commute,0
2944,38,23,1927.6,24.09,1.75,0.785,leisure,0
2945,24,21,1864.6,23.31,1.75,0.714,leisure,0
2946,14,25,1290,16.13,0.5,0.849,shopping,0
2947,33,18,724.1,9.05,0.5,0.453,commute,0
2948,27,21,2370.5,29.63,1,0.679,commute,0
2949,48,19,584.6,7.31,1.25,0.701,leisure,0
2950,23,28,842.6,10.53,0.75,0.571,leisure,1
2951,46,21,1376.5,17.21,1,0.609,commute,0
2952,14,25,1615.9,20.2,1.75,0.593,leisure,1
2953,20,4,361.3,4.52,1,0.433,study,1
2954,60,10,1592.6,19.91,0.75,0.493,commute,1
2955,36,13,1312.7,16.41,0.75,0.67,leisure,0
2956,12,8,1979.5,24.74,1,0.519,commute,0
2957,40,3,1458.3,18.23,0.75,0.428,leisure,0
2958,70,14,1723.5,21.54,0.75,0.448,commute,0
2959,79,28,587.7,7.35,0.5,0.837,commute,1
2960,14,25,1324.5,16.56,1.75,0.711,study,1
2961,6,28,1752,21.9,1,0.603,leisure,0
2962,2,8,433,5.41,1,0.896,study,0
2963,40,3,1557.2,19.47,1,0.484,shopping,0
2964,36,13,1118.2,13.98,1.25,0.546,leisure,0
2965,22,20,1536.7,19.21,0.75,0.478,shopping,0
2966,77,27,372.8,4.66,1.75,0.726,commute,0
2967,54,14,1492.3,18.65,1,0.354,commute,0
2968,66,17,912.8,11.41,0.5,0.242,study,1
2969,77,27,456.7,5.71,1,0.553,leisure,0
2970,4,5,1925,24.06,2,0.735,commute,0
2971,23,28,762.1,9.53,1.75,0.72,leisure,0
2972,46,21,1509.5,18.87,2,0.766,commute,1
2973,75,10,1824.5,22.81,1.5,0.769,shopping,1
2974,32,23,971.5,12.14,0.75,0.98,study,1
2975,59,28,2897.3,36.22,1.25,0.737,leisure,0
2976,17,3,2257,28.21,1,0.259,shopping,0
2977,77,27,385.9,4.82,0.5,0.881,commute,1
2978,8,8,356.2,4.45,0.5,0.658,commute,1
2979,1,19,2157.4,26.97,1,0.781,leisure,0
2980,57,25,586.4,7.33,0.75,0.807,study,1
2981,63,11,430.2,5.38,0.5,0.94,commute,0
2982,64,28,471.6,5.9,1.5,0.779,commute,1
2983,22,20,1297.6,16.22,0.75,0.557,leisure,0
2984,24,21,2675.2,33.44,0.5,0.766,leisure,0
2985,22,20,1229.6,15.37,1.25,0.322,study,0
2986,17,3,980.4,12.25,1.25,0.342,leisure,1
2987,76,2,455.1,5.69,1,0.7,commute,1
2988,73,23,2145.5,26.82,1.25,0.901,commute,0
2989,14,25,1093.9,13.67,1,0.678,shopping,0
2990,65,28,609.5,7.62,1,0.679,commute,1
2991,26,14,555,6.94,0.75,0.503,leisure,0
2992,34,13,1674.7,20.93,0.5,0.629,study,1
2993,35,8,456.2,5.7,1,0.624,leisure,1
2994,15,26,1276.9,15.96,1.25,0.652,commute,1
2995,13,1,987.1,12.34,1,0.636,shopping,0
2996,74,11,582.3,7.28,0.5,0.623,commute,0
2997,35,8,490.6,6.13,2,0.57,commute,1
2998,22,20,1365.3,17.07,1.5,0.469,commute,1
2999,52,2,690.4,8.63,0.5,0.579,commute,1
3000,36,13,1622.7,20.28,1.25,0.924,study,0
