person_id,zone_id,alternative,station_id,walking_time_min,price_eur,availability,bike_option,chosen
852,15,station_25,25,48.434,0.9,0.666,1,0
852,15,station_28,28,103.654,0.9,0.755,1,0
853,22,outside,0,0.0,0.0,0.0,0,1
853,22,station_8,8,75.15,1.25,0.35,1,0
853,22,station_19,19,59.51,1.25,0.9,1,0
853,22,station_25,25,21.007,0.9,0.666,1,0
853,22,station_28,28,77.226,0.9,0.755,1,0
854,43,outside,0,0.0,0.0,0.0,0,1
854,43,station_8,8,108.193,1.25,0.35,1,0
854,43,station_19,19,120.051,1.25,0.9,1,0
854,43,station_25,25,48.125,0.9,0.666,1,0
854,43,station_28,28,32.62,0.9,0.755,1,0
855,68,outside,0,0.0,0.0,0.0,0,1
855,68,station_8,8,30.047,1.25,0.35,1,0
855,68,station_19,19,72.698,1.25,0.9,1,0
855,68,station_25,25,75.575,0.9,0.666,1,0
855,68,station_28,28,63.183,0.9,0.755,1,0
856,74,outside,0,0.0,0.0,0.0,0,0
856,74,station_8,8,32.229,1.25,0.35,1,1
856,74,station_19,19,75.711,1.25,0.9,1,0
856,74,station_25,25,77.248,0.9,0.666,1,0
856,74,station_28,28,62.103,0.9,0.755,1,0
857,45,outside,0,0.0,0.0,0.0,0,1
857,45,station_8,8,106.32,1.25,0.35,1,0
857,45,station_19,19,130.298,1.25,0.9,1,0
857,45,station_25,25,70.449,0.9,0.666,1,0
857,45,station_28,28,14.633,0.9,0.755,1,0
858,24,outside,0,0.0,0.0,0.0,0,1
858,24,station_8,8,59.502,1.25,0.35,1,0
858,24,station_19,19,71.183,1.25,0.9,1,0
858,24,station_25,25,33.7,0.9,0.666,1,0
858,24,station_28,28,47.589,0.9,0.755,1,0
859,24,outside,0,0.0,0.0,0.0,0,1
859,24,station_8,8,59.502,1.25,0.35,1,0
859,24,station_19,19,71.183,1.25,0.9,1,0
859,24,station_25,25,33.7,0.9,0.666,1,0
859,24,station_28,28,47.589,0.9,0.755,1,0
860,49,outside,0,0.0,0.0,0.0,0,1
860,49,station_8,8,135.961,1.25,0.35,1,0
860,49,station_19,19,172.569,1.25,0.9,1,0
860,49,station_25,25,123.496,0.9,0.666,1,0
860,49,station_28,28,59.633,0.9,0.755,1,0
861,47,outside,0,0.0,0.0,0.0,0,1
861,47,station_8,8,69.469,1.25,0.35,1,0
861,47,station_19,19,26.159,1.25,0.9,1,0
861,47,station_25,25,62.253,0.9,0.666,1,0
861,47,station_28,28,112.087,0.9,0.755,1,0
862,32,outside,0,0.0,0.0,0.0,0,1
862,32,station_8,8,122.583,1.25,0.35,1,0
862,32,station_19,19,145.912,1.25,0.9,1,0
862,32,station_25,25,81.891,0.9,0.666,1,0
862,32,station_28,28,30.819,0.9,0.755,1,0
863,57,outside,0,0.0,0.0,0.0,0,1
863,57,station_8,8,83.823,1.25,0.35,1,0
863,57,station_19,19,81.369,1.25,0.9,1,0
863,57,station_25,25,8.476,0.9,0.666,1,0
863,57,station_28,28,56.282,0.9,0.755,1,0
864,70,outside,0,0.0,0.0,0.0,0,1
864,70,station_8,8,75.014,1.25,0.35,1,0
864,70,station_19,19,122.596,1.25,0.9,1,0
864,70,station_25,25,108.626,0.9,0.666,1,0
864,70,station_28,28,60.868,0.9,0.755,1,0
865,63,outside,0,0.0,0.0,0.0,0,1
865,63,station_8,8,30.308,1.25,0.35,1,0
865,63,station_19,19,74.577,1.25,0.9,1,0
865,63,station_25,25,78.28,0.9,0.666,1,0
865,63,station_28,28,64.16,0.9,0.755,1,0
866,2,outside,0,0.0,0.0,0.0,0,0
866,2,station_8,8,4.679,1.25,0.35,1,1
866,2,station_19,19,57.165,1.25,0.9,1,0
866,2,station_25,25,90.696,0.9,0.666,1,0
866,2,station_28,28,91.632,0.9,0.755,1,0
867,24,outside,0,0.0,0.0,0.0,0,1
867,24,station_8,8,59.502,1.25,0.35,1,0
867,24,station_19,19,71.183,1.25,0.9,1,0
867,24,station_25,25,33.7,0.9,0.666,1,0
867,24,station_28,28,47.589,0.9,0.755,1,0
868,40,outside,0,0.0,0.0,0.0,0,1
868,40,station_8,8,50.28,1.25,0.35,1,0
868,40,station_19,19,63.179,1.25,0.9,1,0
868,40,station_25,25,39.841,0.9,0.666,1,0
868,40,station_28,28,54.545,0.9,0.755,1,0
869,74,outside,0,0.0,0.0,0.0,0,1
869,74,station_8,8,32.229,1.25,0.35,1,0
869,74,station_19,19,75.711,1.25,0.9,1,0
869,74,station_25,25,77.248,0.9,0.666,1,0
869,74,station_28,28,62.103,0.9,0.755,1,0
870,68,outside,0,0.0,0.0,0.0,0,1
870,68,station_8,8,30.047,1.25,0.35,1,0
870,68,station_19,19,72.698,1.25,0.9,1,0
870,68,station_25,25,75.575,0.9,0.666,1,0
870,68,station_28,28,63.183,0.9,0.755,1,0
871,40,outside,0,0.0,0.0,0.0,0,1
871,40,station_8,8,50.28,1.25,0.35,1,0
871,40,station_19,19,63.179,1.25,0.9,1,0
871,40,station_25,25,39.841,0.9,0.666,1,0
871,40,station_28,28,54.545,0.9,0.755,1,0
872,29,outside,0,0.0,0.0,0.0,0,1
872,29,station_8,8,90.575,1.25,0.35,1,0
872,29,station_19,19,126.377,1.25,0.9,1,0
872,29,station_25,25,86.174,0.9,0.666,1,0
872,29,station_28,28,24.94,0.9,0.755,1,0
873,78,outside,0,0.0,0.0,0.0,0,1
873,78,station_8,8,85.507,1.25,0.35,1,0
873,78,station_19,19,51.361,1.25,0.9,1,0
873,78,station_25,25,44.406,0.9,0.666,1,0
873,78,station_28,28,104.032,0.9,0.755,1,0
874,22,outside,0,0.0,0.0,0.0,0,1
874,22,station_8,8,75.15,1.25,0.35,1,0
874,22,station_19,19,59.51,1.25,0.9,1,0
874,22,station_25,25,21.007,0.9,0.666,1,0
874,22,station_28,28,77.226,0.9,0.755,1,0
875,32,outside,0,0.0,0.0,0.0,0,1
875,32,station_8,8,122.583,1.25,0.35,1,0
875,32,station_19,19,145.912,1.25,0.9,1,0
875,32,station_25,25,81.891,0.9,0.666,1,0
875,32,station_28,28,30.819,0.9,0.755,1,0
876,1,outside,0,0.0,0.0,0.0,0,1
876,1,station_8,8,70.31,1.25,0.35,1,0
876,1,station_19,19,20.578,1.25,0.9,1,0
876,1,station_25,25,73.376,0.9,0.666,1,0
876,1,station_28,28,121.38,0.9,0.755,1,0
877,46,outside,0,0.0,0.0,0.0,0,1
877,46,station_8,8,50.091,1.25,0.35,1,0
877,46,station_19,19,85.489,1.25,0.9,1,0
877,46,station_25,25,66.439,0.9,0.666,1,0
877,46,station_28,28,42.432,0.9,0.755,1,0
878,64,outside,0,0.0,0.0,0.0,0,0
878,64,station_8,8,88.473,1.25,0.35,1,0
878,64,station_19,19,113.427,1.25,0.9,1,0
878,64,station_25,25,60.627,0.9,0.666,1,0
878,64,station_28,28,4.372,0.9,0.755,1,1
879,65,outside,0,0.0,0.0,0.0,0,1
879,65,station_8,8,95.69,1.25,0.35,1,0
879,65,station_19,19,118.286,1.25,0.9,1,0
879,65,station_25,25,60.162,0.9,0.666,1,0
879,65,station_28,28,7.765,0.9,0.755,1,0
880,34,outside,0,0.0,0.0,0.0,0,1
880,34,station_8,8,35.693,1.25,0.35,1,0
880,34,station_19,19,36.459,1.25,0.9,1,0
880,34,station_25,25,104.209,0.9,0.666,1,0
880,34,station_28,28,123.909,0.9,0.755,1,0
881,59,outside,0,0.0,0.0,0.0,0,1
881,59,station_8,8,101.758,1.25,0.35,1,0
881,59,station_19,19,111.107,1.25,0.9,1,0
881,59,station_25,25,38.654,0.9,0.666,1,0
881,59,station_28,28,35.203,0.9,0.755,1,0
882,57,outside,0,0.0,0.0,0.0,0,0
882,57,station_8,8,83.823,1.25,0.35,1,0
882,57,station_19,19,81.369,1.25,0.9,1,0
882,57,station_25,25,8.476,0.9,0.666,1,1
882,57,station_28,28,56.282,0.9,0.755,1,0
883,64,outside,0,0.0,0.0,0.0,0,0
883,64,station_8,8,88.473,1.25,0.35,1,0
883,64,station_19,19,113.427,1.25,0.9,1,0
883,64,station_25,25,60.627,0.9,0.666,1,0
883,64,station_28,28,4.372,0.9,0.755,1,1
884,5,outside,0,0.0,0.0,0.0,0,1
884,5,station_8,8,100.125,1.25,0.35,1,0
884,5,station_19,19,116.708,1.25,0.9,1,0
884,5,station_25,25,51.061,0.9,0.666,1,0
884,5,station_28,28,20.857,0.9,0.755,1,0
885,74,outside,0,0.0,0.0,0.0,0,1
885,74,station_8,8,32.229,1.25,0.35,1,0
885,74,station_19,19,75.711,1.25,0.9,1,0
885,74,station_25,25,77.248,0.9,0.666,1,0
885,74,station_28,28,62.103,0.9,0.755,1,0
886,16,outside,0,0.0,0.0,0.0,0,1
886,16,station_8,8,76.931,1.25,0.35,1,0
886,16,station_19,19,80.887,1.25,0.9,1,0
886,16,station_25,25,18.805,0.9,0.666,1,0
886,16,station_28,28,47.707,0.9,0.755,1,0
887,61,outside,0,0.0,0.0,0.0,0,1
887,61,station_8,8,84.684,1.25,0.35,1,0
887,61,station_19,19,32.123,1.25,0.9,1,0
887,61,station_25,25,92.771,0.9,0.666,1,0
887,61,station_28,28,142.075,0.9,0.755,1,0
888,10,outside,0,0.0,0.0,0.0,0,1
888,10,station_8,8,39.742,1.25,0.35,1,0
888,10,station_19,19,76.751,1.25,0.9,1,0
888,10,station_25,25,67.733,0.9,0.666,1,0
888,10,station_28,28,52.375,0.9,0.755,1,0
889,37,outside,0,0.0,0.0,0.0,0,1
889,37,station_8,8,68.494,1.25,0.35,1,0
889,37,station_19,19,27.417,1.25,0.9,1,0
889,37,station_25,25,59.272,0.9,0.666,1,0
889,37,station_28,28,109.137,0.9,0.755,1,0
890,46,outside,0,0.0,0.0,0.0,0,1
890,46,station_8,8,50.091,1.25,0.35,1,0
890,46,station_19,19,85.489,1.25,0.9,1,0
890,46,station_25,25,66.439,0.9,0.666,1,0
890,46,station_28,28,42.432,0.9,0.755,1,0
891,9,outside,0,0.0,0.0,0.0,0,0
891,9,station_8,8,60.179,1.25,0.35,1,0
891,9,station_19,19,10.891,1.25,0.9,1,1
891,9,station_25,25,89.553,0.9,0.666,1,0
891,9,station_28,28,128.538,0.9,0.755,1,0
892,14,outside,0,0.0,0.0,0.0,0,1
892,14,station_8,8,69.896,1.25,0.35,1,0
892,14,station_19,19,67.32,1.25,0.9,1,0
892,14,station_25,25,17.838,0.9,0.666,1,0
892,14,station_28,28,60.29,0.9,0.755,1,0
893,70,outside,0,0.0,0.0,0.0,0,1
893,70,station_8,8,75.014,1.25,0.35,1,0
893,70,station_19,19,122.596,1.25,0.9,1,0
893,70,station_25,25,108.626,0.9,0.666,1,0
893,70,station_28,28,60.868,0.9,0.755,1,0
894,65,outside,0,0.0,0.0,0.0,0,1
894,65,station_8,8,95.69,1.25,0.35,1,0
894,65,station_19,19,118.286,1.25,0.9,1,0
894,65,station_25,25,60.162,0.9,0.666,1,0
894,65,station_28,28,7.765,0.9,0.755,1,0
895,14,outside,0,0.0,0.0,0.0,0,0
895,14,station_8,8,69.896,1.25,0.35,1,0
895,14,station_19,19,67.32,1.25,0.9,1,0
895,14,station_25,25,17.838,0.9,0.666,1,1
895,14,station_28,28,60.29,0.9,0.755,1,0
896,79,outside,0,0.0,0.0,0.0,0,0
896,79,station_8,8,99.13,1.25,0.35,1,0
896,79,station_19,19,126.347,1.25,0.9,1,0
896,79,station_25,25,72.25,0.9,0.666,1,0
896,79,station_28,28,8.805,0.9,0.755,1,1
897,68,outside,0,0.0,0.0,0.0,0,1
897,68,station_8,8,30.047,1.25,0.35,1,0
897,68,station_19,19,72.698,1.25,0.9,1,0
897,68,station_25,25,75.575,0.9,0.666,1,0
897,68,station_28,28,63.183,0.9,0.755,1,0
898,16,outside,0,0.0,0.0,0.0,0,1
898,16,station_8,8,76.931,1.25,0.35,1,0
898,16,station_19,19,80.887,1.25,0.9,1,0
898,16,station_25,25,18.805,0.9,0.666,1,0
898,16,station_28,28,47.707,0.9,0.755,1,0
899,23,outside,0,0.0,0.0,0.0,0,0
899,23,station_8,8,90.334,1.25,0.35,1,0
899,23,station_19,19,112.064,1.25,0.9,1,0
899,23,station_25,25,55.093,0.9,0.666,1,0
899,23,station_28,28,9.747,0.9,0.755,1,1
900,78,outside,0,0.0,0.0,0.0,0,1
900,78,station_8,8,85.507,1.25,0.35,1,0
900,78,station_19,19,51.361,1.25,0.9,1,0
900,78,station_25,25,44.406,0.9,0.666,1,0
900,78,station_28,28,104.032,0.9,0.755,1,0
901,17,outside,0,0.0,0.0,0.0,0,1
901,17,station_8,8,63.784,1.25,0.35,1,0
901,17,station_19,19,70.418,1.25,0.9,1,0
901,17,station_25,25,27.153,0.9,0.666,1,0
901,17,station_28,28,50.824,0.9,0.755,1,0
902,20,outside,0,0.0,0.0,0.0,0,1
902,20,station_8,8,125.682,1.25,0.35,1,0
902,20,station_19,19,154.077,1.25,0.9,1,0
902,20,station_25,25,95.28,0.9,0.666,1,0
902,20,station_28,28,36.427,0.9,0.755,1,0
903,21,outside,0,0.0,0.0,0.0,0,1
903,21,station_8,8,129.476,1.25,0.35,1,0
903,21,station_19,19,167.479,1.25,0.9,1,0
903,21,station_25,25,121.663,0.9,0.666,1,0
903,21,station_28,28,57.205,0.9,0.755,1,0
904,37,outside,0,0.0,0.0,0.0,0,1
904,37,station_8,8,68.494,1.25,0.35,1,0
904,37,station_19,19,27.417,1.25,0.9,1,0
904,37,station_25,25,59.272,0.9,0.666,1,0
904,37,station_28,28,109.137,0.9,0.755,1,0
905,17,outside,0,0.0,0.0,0.0,0,1
905,17,station_8,8,63.784,1.25,0.35,1,0
905,17,station_19,19,70.418,1.25,0.9,1,0
905,17,station_25,25,27.153,0.9,0.666,1,0
905,17,station_28,28,50.824,0.9,0.755,1,0
906,13,outside,0,0.0,0.0,0.0,0,1
906,13,station_8,8,26.846,1.25,0.35,1,0
906,13,station_19,19,29.228,1.25,0.9,1,0
906,13,station_25,25,89.473,0.9,0.666,1,0
906,13,station_28,28,110.088,0.9,0.755,1,0
907,56,outside,0,0.0,0.0,0.0,0,1
907,56,station_8,8,65.404,1.25,0.35,1,0
907,56,station_19,19,111.818,1.25,0.9,1,0
907,56,station_25,25,98.529,0.9,0.666,1,0
907,56,station_28,28,55.292,0.9,0.755,1,0
908,14,outside,0,0.0,0.0,0.0,0,1
908,14,station_8,8,69.896,1.25,0.35,1,0
908,14,station_19,19,67.32,1.25,0.9,1,0
908,14,station_25,25,17.838,0.9,0.666,1,0
908,14,station_28,28,60.29,0.9,0.755,1,0
909,49,outside,0,0.0,0.0,0.0,0,1
909,49,station_8,8,135.961,1.25,0.35,1,0
909,49,station_19,19,172.569,1.25,0.9,1,0
909,49,station_25,25,123.496,0.9,0.666,1,0
909,49,station_28,28,59.633,0.9,0.755,1,0
910,38,outside,0,0.0,0.0,0.0,0,1
910,38,station_8,8,122.799,1.25,0.35,1,0
910,38,station_19,19,142.992,1.25,0.9,1,0
910,38,station_25,25,75.759,0.9,0.666,1,0
910,38,station_28,28,32.057,0.9,0.755,1,0
911,59,outside,0,0.0,0.0,0.0,0,1
911,59,station_8,8,101.758,1.25,0.35,1,0
911,59,station_19,19,111.107,1.25,0.9,1,0
911,59,station_25,25,38.654,0.9,0.666,1,0
911,59,station_28,28,35.203,0.9,0.755,1,0
912,20,outside,0,0.0,0.0,0.0,0,1
912,20,station_8,8,125.682,1.25,0.35,1,0
912,20,station_19,19,154.077,1.25,0.9,1,0
912,20,station_25,25,95.28,0.9,0.666,1,0
912,20,station_28,28,36.427,0.9,0.755,1,0
913,40,outside,0,0.0,0.0,0.0,0,1
913,40,station_8,8,50.28,1.25,0.35,1,0
913,40,station_19,19,63.179,1.25,0.9,1,0
913,40,station_25,25,39.841,0.9,0.666,1,0
913,40,station_28,28,54.545,0.9,0.755,1,0
914,18,outside,0,0.0,0.0,0.0,0,1
914,18,station_8,8,57.722,1.25,0.35,1,0
914,18,station_19,19,85.165,1.25,0.9,1,0
914,18,station_25,25,54.276,0.9,0.666,1,0
914,18,station_28,28,34.63,0.9,0.755,1,0
915,27,outside,0,0.0,0.0,0.0,0,1
915,27,station_8,8,83.882,1.25,0.35,1,0
915,27,station_19,19,95.907,1.25,0.9,1,0
915,27,station_25,25,33.242,0.9,0.666,1,0
915,27,station_28,28,31.308,0.9,0.755,1,0
916,18,outside,0,0.0,0.0,0.0,0,1
916,18,station_8,8,57.722,1.25,0.35,1,0
916,18,station_19,19,85.165,1.25,0.9,1,0
916,18,station_25,25,54.276,0.9,0.666,1,0
916,18,station_28,28,34.63,0.9,0.755,1,0
917,17,outside,0,0.0,0.0,0.0,0,1
917,17,station_8,8,63.784,1.25,0.35,1,0
917,17,station_19,19,70.418,1.25,0.9,1,0
917,17,station_25,25,27.153,0.9,0.666,1,0
917,17,station_28,28,50.824,0.9,0.755,1,0
918,9,outside,0,0.0,0.0,0.0,0,0
918,9,station_8,8,60.179,1.25,0.35,1,0
918,9,station_19,19,10.891,1.25,0.9,1,1
918,9,station_25,25,89.553,0.9,0.666,1,0
918,9,station_28,28,128.538,0.9,0.755,1,0
919,59,outside,0,0.0,0.0,0.0,0,1
919,59,station_8,8,101.758,1.25,0.35,1,0
919,59,station_19,19,111.107,1.25,0.9,1,0
919,59,station_25,25,38.654,0.9,0.666,1,0
919,59,station_28,28,35.203,0.9,0.755,1,0
920,1,outside,0,0.0,0.0,0.0,0,1
920,1,station_8,8,70.31,1.25,0.35,1,0
920,1,station_19,19,20.578,1.25,0.9,1,0
920,1,station_25,25,73.376,0.9,0.666,1,0
920,1,station_28,28,121.38,0.9,0.755,1,0
921,67,outside,0,0.0,0.0,0.0,0,1
921,67,station_8,8,75.235,1.25,0.35,1,0
921,67,station_19,19,63.443,1.25,0.9,1,0
921,67,station_25,25,16.514,0.9,0.666,1,0
921,67,station_28,28,71.834,0.9,0.755,1,0
922,21,outside,0,0.0,0.0,0.0,0,1
922,21,station_8,8,129.476,1.25,0.35,1,0
922,21,station_19,19,167.479,1.25,0.9,1,0
922,21,station_25,25,121.663,0.9,0.666,1,0
922,21,station_28,28,57.205,0.9,0.755,1,0
923,57,outside,0,0.0,0.0,0.0,0,1
923,57,station_8,8,83.823,1.25,0.35,1,0
923,57,station_19,19,81.369,1.25,0.9,1,0
923,57,station_25,25,8.476,0.9,0.666,1,0
923,57,station_28,28,56.282,0.9,0.755,1,0
924,67,outside,0,0.0,0.0,0.0,0,1
924,67,station_8,8,75.235,1.25,0.35,1,0
924,67,station_19,19,63.443,1.25,0.9,1,0
924,67,station_25,25,16.514,0.9,0.666,1,0
924,67,station_28,28,71.834,0.9,0.755,1,0
925,22,outside,0,0.0,0.0,0.0,0,0
925,22,station_8,8,75.15,1.25,0.35,1,0
925,22,station_19,19,59.51,1.25,0.9,1,0
925,22,station_25,25,21.007,0.9,0.666,1,1
925,22,station_28,28,77.226,0.9,0.755,1,0
926,3,outside,0,0.0,0.0,0.0,0,1
926,3,station_8,8,66.181,1.25,0.35,1,0
926,3,station_19,19,106.175,1.25,0.9,1,0
926,3,station_25,25,81.895,0.9,0.666,1,0
926,3,station_28,28,37.637,0.9,0.755,1,0
927,1,outside,0,0.0,0.0,0.0,0,1
927,1,station_8,8,70.31,1.25,0.35,1,0
927,1,station_19,19,20.578,1.25,0.9,1,0
927,1,station_25,25,73.376,0.9,0.666,1,0
927,1,station_28,28,121.38,0.9,0.755,1,0
928,24,outside,0,0.0,0.0,0.0,0,1
928,24,station_8,8,59.502,1.25,0.35,1,0
928,24,station_19,19,71.183,1.25,0.9,1,0
928,24,station_25,25,33.7,0.9,0.666,1,0
928,24,station_28,28,47.589,0.9,0.755,1,0
929,73,outside,0,0.0,0.0,0.0,0,1
929,73,station_8,8,135.206,1.25,0.35,1,0
929,73,station_19,19,154.215,1.25,0.9,1,0
929,73,station_25,25,84.187,0.9,0.666,1,0
929,73,station_28,28,44.458,0.9,0.755,1,0
930,40,outside,0,0.0,0.0,0.0,0,1
930,40,station_8,8,50.28,1.25,0.35,1,0
930,40,station_19,19,63.179,1.25,0.9,1,0
930,40,station_25,25,39.841,0.9,0.666,1,0
930,40,station_28,28,54.545,0.9,0.755,1,0
931,5,outside,0,0.0,0.0,0.0,0,1
931,5,station_8,8,100.125,1.25,0.35,1,0
931,5,station_19,19,116.708,1.25,0.9,1,0
931,5,station_25,25,51.061,0.9,0.666,1,0
931,5,station_28,28,20.857,0.9,0.755,1,0
932,16,outside,0,0.0,0.0,0.0,0,1
932,16,station_8,8,76.931,1.25,0.35,1,0
932,16,station_19,19,80.887,1.25,0.9,1,0
932,16,station_25,25,18.805,0.9,0.666,1,0
932,16,station_28,28,47.707,0.9,0.755,1,0
933,79,outside,0,0.0,0.0,0.0,0,1
933,79,station_8,8,99.13,1.25,0.35,1,0
933,79,station_19,19,126.347,1.25,0.9,1,0
933,79,station_25,25,72.25,0.9,0.666,1,0
933,79,station_28,28,8.805,0.9,0.755,1,0
934,6,outside,0,0.0,0.0,0.0,0,1
934,6,station_8,8,98.145,1.25,0.35,1,0
934,6,station_19,19,113.947,1.25,0.9,1,0
934,6,station_25,25,48.196,0.9,0.666,1,0
934,6,station_28,28,21.955,0.9,0.755,1,0
935,2,outside,0,0.0,0.0,0.0,0,0
935,2,station_8,8,4.679,1.25,0.35,1,1
935,2,station_19,19,57.165,1.25,0.9,1,0
935,2,station_25,25,90.696,0.9,0.666,1,0
935,2,station_28,28,91.632,0.9,0.755,1,0
936,63,outside,0,0.0,0.0,0.0,0,1
936,63,station_8,8,30.308,1.25,0.35,1,0
936,63,station_19,19,74.577,1.25,0.9,1,0
936,63,station_25,25,78.28,0.9,0.666,1,0
936,63,station_28,28,64.16,0.9,0.755,1,0
937,32,outside,0,0.0,0.0,0.0,0,1
937,32,station_8,8,122.583,1.25,0.35,1,0
937,32,station_19,19,145.912,1.25,0.9,1,0
937,32,station_25,25,81.891,0.9,0.666,1,0
937,32,station_28,28,30.819,0.9,0.755,1,0
938,26,outside,0,0.0,0.0,0.0,0,1
938,26,station_8,8,81.733,1.25,0.35,1,0
938,26,station_19,19,123.747,1.25,0.9,1,0
938,26,station_25,25,96.277,0.9,0.666,1,0
938,26,station_28,28,41.766,0.9,0.755,1,0
939,62,outside,0,0.0,0.0,0.0,0,0
939,62,station_8,8,101.631,1.25,0.35,1,0
939,62,station_19,19,125.187,1.25,0.9,1,0
939,62,station_25,25,66.178,0.9,0.666,1,0
939,62,station_28,28,10.43,0.9,0.755,1,1
940,58,outside,0,0.0,0.0,0.0,0,1
940,58,station_8,8,70.988,1.25,0.35,1,0
940,58,station_19,19,46.308,1.25,0.9,1,0
940,58,station_25,25,35.817,0.9,0.666,1,0
940,58,station_28,28,89.487,0.9,0.755,1,0
941,10,outside,0,0.0,0.0,0.0,0,1
941,10,station_8,8,39.742,1.25,0.35,1,0
941,10,station_19,19,76.751,1.25,0.9,1,0
941,10,station_25,25,67.733,0.9,0.666,1,0
941,10,station_28,28,52.375,0.9,0.755,1,0
942,7,outside,0,0.0,0.0,0.0,0,1
942,7,station_8,8,85.244,1.25,0.35,1,0
942,7,station_19,19,55.162,1.25,0.9,1,0
942,7,station_25,25,37.637,0.9,0.666,1,0
942,7,station_28,28,98.08,0.9,0.755,1,0
943,38,outside,0,0.0,0.0,0.0,0,1
943,38,station_8,8,122.799,1.25,0.35,1,0
943,38,station_19,19,142.992,1.25,0.9,1,0
943,38,station_25,25,75.759,0.9,0.666,1,0
943,38,station_28,28,32.057,0.9,0.755,1,0
944,18,outside,0,0.0,0.0,0.0,0,1
944,18,station_8,8,57.722,1.25,0.35,1,0
944,18,station_19,19,85.165,1.25,0.9,1,0
944,18,station_25,25,54.276,0.9,0.666,1,0
944,18,station_28,28,34.63,0.9,0.755,1,0
945,35,outside,0,0.0,0.0,0.0,0,0
945,35,station_8,8,5.157,1.25,0.35,1,1
945,35,station_19,19,56.506,1.25,0.9,1,0
945,35,station_25,25,92.499,0.9,0.666,1,0
945,35,station_28,28,94.18,0.9,0.755,1,0
946,24,outside,0,0.0,0.0,0.0,0,1
946,24,station_8,8,59.502,1.25,0.35,1,0
946,24,station_19,19,71.183,1.25,0.9,1,0
946,24,station_25,25,33.7,0.9,0.666,1,0
946,24,station_28,28,47.589,0.9,0.755,1,0
947,13,outside,0,0.0,0.0,0.0,0,1
947,13,station_8,8,26.846,1.25,0.35,1,0
947,13,station_19,19,29.228,1.25,0.9,1,0
947,13,station_25,25,89.473,0.9,0.666,1,0
947,13,station_28,28,110.088,0.9,0.755,1,0
948,50,outside,0,0.0,0.0,0.0,0,0
948,50,station_8,8,75.498,1.25,0.35,1,0
948,50,station_19,19,77.73,1.25,0.9,1,0
948,50,station_25,25,16.997,0.9,0.666,1,1
948,50,station_28,28,50.967,0.9,0.755,1,0
949,78,outside,0,0.0,0.0,0.0,0,1
949,78,station_8,8,85.507,1.25,0.35,1,0
949,78,station_19,19,51.361,1.25,0.9,1,0
949,78,station_25,25,44.406,0.9,0.666,1,0
949,78,station_28,28,104.032,0.9,0.755,1,0
950,17,outside,0,0.0,0.0,0.0,0,1
950,17,station_8,8,63.784,1.25,0.35,1,0
950,17,station_19,19,70.418,1.25,0.9,1,0
950,17,station_25,25,27.153,0.9,0.666,1,0
950,17,station_28,28,50.824,0.9,0.755,1,0
951,47,outside,0,0.0,0.0,0.0,0,1
951,47,station_8,8,69.469,1.25,0.35,1,0
951,47,station_19,19,26.159,1.25,0.9,1,0
951,47,station_25,25,62.253,0.9,0.666,1,0
951,47,station_28,28,112.087,0.9,0.755,1,0
952,5,outside,0,0.0,0.0,0.0,0,1
952,5,station_8,8,100.125,1.25,0.35,1,0
952,5,station_19,19,116.708,1.25,0.9,1,0
952,5,station_25,25,51.061,0.9,0.666,1,0
952,5,station_28,28,20.857,0.9,0.755,1,0
953,22,outside,0,0.0,0.0,0.0,0,0
953,22,station_8,8,75.15,1.25,0.35,1,0
953,22,station_19,19,59.51,1.25,0.9,1,0
953,22,station_25,25,21.007,0.9,0.666,1,1
953,22,station_28,28,77.226,0.9,0.755,1,0
954,22,outside,0,0.0,0.0,0.0,0,1
954,22,station_8,8,75.15,1.25,0.35,1,0
954,22,station_19,19,59.51,1.25,0.9,1,0
954,22,station_25,25,21.007,0.9,0.666,1,0
954,22,station_28,28,77.226,0.9,0.755,1,0
955,58,outside,0,0.0,0.0,0.0,0,1
955,58,station_8,8,70.988,1.25,0.35,1,0
955,58,station_19,19,46.308,1.25,0.9,1,0
955,58,station_25,25,35.817,0.9,0.666,1,0
955,58,station_28,28,89.487,0.9,0.755,1,0
956,40,outside,0,0.0,0.0,0.0,0,1
956,40,station_8,8,50.28,1.25,0.35,1,0
956,40,station_19,19,63.179,1.25,0.9,1,0
956,40,station_25,25,39.841,0.9,0.666,1,0
956,40,station_28,28,54.545,0.9,0.755,1,0
957,77,outside,0,0.0,0.0,0.0,0,1
957,77,station_8,8,15.566,1.25,0.35,1,0
957,77,station_19,19,38.912,1.25,0.9,1,0
957,77,station_25,25,76.359,0.9,0.666,1,0
957,77,station_28,28,90.868,0.9,0.755,1,0
958,28,outside,0,0.0,0.0,0.0,0,1
958,28,station_8,8,45.893,1.25,0.35,1,0
958,28,station_19,19,17.858,1.25,0.9,1,0
958,28,station_25,25,63.65,0.9,0.666,1,0
958,28,station_28,28,100.112,0.9,0.755,1,0
959,23,outside,0,0.0,0.0,0.0,0,0
959,23,station_8,8,90.334,1.25,0.35,1,0
959,23,station_19,19,112.064,1.25,0.9,1,0
959,23,station_25,25,55.093,0.9,0.666,1,0
959,23,station_28,28,9.747,0.9,0.755,1,1
960,58,outside,0,0.0,0.0,0.0,0,1
960,58,station_8,8,70.988,1.25,0.35,1,0
960,58,station_19,19,46.308,1.25,0.9,1,0
960,58,station_25,25,35.817,0.9,0.666,1,0
